id,link,screen_name,source,text,time,user_id
925707110066900992,https://www.twitter.com/GerryConnolly/statuses/925707110066900992,GerryConnolly,TweetDeck,ACA Open Enrollment begins today. Visit http://HealthCare.gov to check out your options and #GetCovered,2017-11-01T12:52:28Z,78445977
925706840360484864,https://www.twitter.com/RepSwalwell/statuses/925706840360484864,RepSwalwell,Twitter for iPhone,b/c why would we want to overload the one guy who can launch a nuclear attack with “details?” My God. http://pbs.twimg.com/media/DNjFdw7WAAAQIVW.jpg,2017-11-01T12:51:24Z,942156122
925706243431264256,https://www.twitter.com/RepDonaldPayne/statuses/925706243431264256,RepDonaldPayne,TweetDeck,"If you're in #NJ10 and have questions about #OpenEnrollment, give my #Newark office a call to #GetCovered! https://payne.house.gov/contact",2017-11-01T12:49:01Z,1155335864
925706173864730627,https://www.twitter.com/BillProfita/statuses/925705692866072576,RepGarretGraves,Twitter for iPhone,RT @BillProfita Our weekly visit with Congressman Graves is on now... talking about getting things through the other chamber @RepGarretGraves @talk1073,2017-11-01T12:48:45Z,2951574214
925706071074856960,https://www.twitter.com/nowthisnews/statuses/925538644525424640,sethmoulton,Twitter for iPhone,RT @nowthisnews Here’s why these gun-owning Marines are leaving the NRA http://pbs.twimg.com/amplify_video_thumb/925461956579987456/img/b23RybGpambVPsq9.jpg https://video.twimg.com/amplify_video/925461956579987456/vid/240x240/lraLJTM0z57W2KtY.mp4,2017-11-01T12:48:20Z,248495200
925706051378470912,https://www.twitter.com/RepGallagher/statuses/925706051378470912,RepGallagher,Twitter Web Client,Important and tragic details on the Fitzgerald and McCain collisions: https://www.defensenews.com/breaking-news/2017/11/01/navy-crews-at-fault-in-fatal-collisions-investigations-find/#.Wfm77Yrs9O4.twitter,2017-11-01T12:48:16Z,815966620300480514
925706027542204416,https://www.twitter.com/billybobsgumbo/statuses/925540797906411520,sethmoulton,Twitter for iPhone,RT @billybobsgumbo @nowthisnews As a cop I dropped the NRA in the 90s when they refused to support prohibiting sales of cop killer bullets to the general public.,2017-11-01T12:48:10Z,248495200
925705970709336065,https://www.twitter.com/LindseyGrahamSC/statuses/925705970709336065,LindseyGrahamSC,TweetDeck,Speaking with @FoxNews in just a few minutes about why the terror suspect in the NYC attack should be held as an enemy combatant.,2017-11-01T12:47:56Z,432895323
925705778895474689,https://www.twitter.com/LouDobbs/statuses/925520009350217728,auctnr1,Twitter for iPhone,"RT @LouDobbs Screw Ups- @GovMikeHuckabee: Ryan, McConnell and GOP leaders better not sabotage tax reform like they did Obamacare. #Dobbs #MAGA #DTS http://pbs.twimg.com/ext_tw_video_thumb/925519851795357696/pu/img/IsVRziLMrHnsFdy_.jpg https://video.twimg.com/ext_tw_video/925519851795357696/pu/vid/640x360/0rGBKHiW7-5cMVsT.mp4",2017-11-01T12:47:11Z,21572351
925705598074802177,https://www.twitter.com/auctnr1/statuses/925705598074802177,auctnr1,Twitter for iPhone,.@JudgeJeanine is rocking the house at our #Conservative Opportunity Society Breakfast this morning with @SteveKingIA http://pbs.twimg.com/media/DNjEUfSW4AEwfph.jpg http://pbs.twimg.com/media/DNjEUfUWsAAbJGL.jpg,2017-11-01T12:46:28Z,21572351
925705505477185536,https://www.twitter.com/SusanWBrooks/statuses/925705505477185536,SusanWBrooks,Twitter Web Client,"Morning Read: Emergency preparedness, Next Generation 911 (#NG911), 5G, Internet of Things, #cybersecurity, #mentalhealth, the #opioidcrisis, a #bipartisan friendship &amp; more &gt;&gt; https://twitter.com/RiponSociety/status/925673782806659072 QT @RiponSociety ICYMI: @SusanWBrooks urges U.S. to step up preparedness efforts to protect against terror threats - http://bit.ly/2gRyfbS http://pbs.twimg.com/media/DNf-IMHVQAEumrv.jpg",2017-11-01T12:46:05Z,1074101017
925704859155869696,https://www.twitter.com/CBSNews/statuses/925703965085503488,SenatorLankford,Twitter Web Client,"RT @CBSNews “They shut down some of the obvious things like buying ads with rubles out of Russia,” @SenatorLankford says on social media companies http://pbs.twimg.com/ext_tw_video_thumb/925703717768216577/pu/img/jvD4lPqsG_uAZP5x.jpg https://video.twimg.com/ext_tw_video/925703717768216577/pu/vid/320x180/UgNZ-fYJ4RwOCLjh.mp4",2017-11-01T12:43:31Z,225921757
925704852021436416,https://www.twitter.com/SenJoniErnst/statuses/925704852021436416,SenJoniErnst,Twitter Web Client,My office is here to help! My staff is holding traveling office hours in all 99 counties this month. Here's where they'll be today http://pbs.twimg.com/media/DNjDgoeWAAEnGYN.jpg,2017-11-01T12:43:30Z,2856787757
925703889483157504,https://www.twitter.com/RosLehtinen/statuses/925703889483157504,RosLehtinen,Twitter for iPhone,Gracias @keifer24 por hablar c @oscarhaza @Z92MIAMI por mi! Tenemos q encontrar respuestas a nuestras preguntas sbr ataque sonico en #Cuba https://twitter.com/keifer24/status/925698995703382016 QT @keifer24 Hablé c @oscarhaza @Z92MIAMI sbr carta q envió @RosLehtinen y otros Congresistas sbr ataque sonico en #Cuba q impacto nuestros diplomáticos,2017-11-01T12:39:40Z,14275291
925703590911578112,https://www.twitter.com/RepLouBarletta/statuses/925703590911578112,RepLouBarletta,Twitter Web Client,"The RAISE Act eliminates diversity visas, replaces with merit based system like Canada. Congress needs to act. Common sense! #Immigration",2017-11-01T12:38:29Z,239871673
925703236568473601,https://www.twitter.com/SenSchumer/statuses/925703236568473601,SenSchumer,Twitter for iPhone,I guess it's not too soon to politicize a tragedy.,2017-11-01T12:37:04Z,17494010
925703028560232448,https://www.twitter.com/JeffFlake/statuses/925703028560232448,JeffFlake,Twitter Web Client,"Actually, the Gang of 8, including @SenSchumer, did away with the Diversity Visa Program as part of broader reforms. I know, I was there https://twitter.com/realDonaldTrump/status/925684982307348480 QT @realDonaldTrump The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.",2017-11-01T12:36:15Z,16056306
925701464709767168,https://www.twitter.com/nikiinthehouse/statuses/925701464709767168,nikiinthehouse,TweetDeck,Today is the first day to sign up for health care coverage for next year! Visit @HealthConnector to #getcovered http://bit.ly/1SwfYgh,2017-11-01T12:30:02Z,242892689
925701463518711808,https://www.twitter.com/RepBillFlores/statuses/925701463518711808,RepBillFlores,TweetDeck,I am about to call in to @WTAW1620 to give a Washington update. Tune in or listen online. http://wtaw.com/,2017-11-01T12:30:02Z,237312687
925700867050934272,https://www.twitter.com/SenSchumer/statuses/925700867050934272,SenSchumer,Twitter for iPhone,My full statement in response to President Trump’s proposed funding cuts to anti-terrorism efforts: http://pbs.twimg.com/media/DNjABWWW4AEKm2Y.jpg,2017-11-01T12:27:40Z,17494010
925700747987226624,https://www.twitter.com/tedcruz/statuses/925465174382915585,tedcruz,Twitter for iPhone,"RT @tedcruz ""Every Democrat in the Senate has an opportunity to stand for religious liberty this week."" http://dailysignal.com/2017/10/31/cruz-dares-senate-democrats-to-stand-for-religious-liberty-of-judges/",2017-11-01T12:27:11Z,23022687
925700693519986688,https://www.twitter.com/RepLloydDoggett/statuses/925700693519986688,RepLloydDoggett,Twitter for iPhone,"No matter when released, the fact remains the GOP tax scam will take from working families to give the 1% a tax break. #NotOnePenny",2017-11-01T12:26:58Z,153944899
925700537714184194,https://www.twitter.com/RepLoudermilk/statuses/925700537714184194,RepLoudermilk,Twitter for iPhone,I'm glad a good guy had a gun. #nycattack http://abcnews.go.com/US/police-praise-officer-stopped-nyc-terror-suspect/story?id=50846127,2017-11-01T12:26:21Z,2914163523
925700445858918400,https://www.twitter.com/loubarletta/statuses/925700445858918400,loubarletta,Twitter Web Client,I was disturbed by Senate Dems' anti-Catholic questioning of Amy Barrett -- &amp; disappointed by Bob Casey's silence. http://mailchi.mp/f76317b0d85f/barletta-questions-why-casey-failed-to-stand-against-colleagues-anti-catholic-remarks http://pbs.twimg.com/media/DNi_RUAW0AEpMnA.jpg,2017-11-01T12:25:59Z,93965901
925700329349566465,https://www.twitter.com/RepSpeier/statuses/925700329349566465,RepSpeier,Twitter for iPhone,"Getting ready for @NewDay to talk about #Mueller and House #Russia investigation &amp; GOP Tax scheme, aka the new Billionaire Boys Club. http://pbs.twimg.com/media/DNi_ixjX0AAm3yg.jpg",2017-11-01T12:25:31Z,24913074
925700138353512448,https://www.twitter.com/SherrodBrown/statuses/925700138353512448,SherrodBrown,Twitter Web Client,I’m endorsing @BetsyRaderOH because she is going to fight for the working people of northeast Ohio. -SB,2017-11-01T12:24:46Z,24768753
925699538085703682,https://www.twitter.com/RepDrewFerguson/statuses/925699538085703682,RepDrewFerguson,TweetDeck,I continue to pray for the victims of yesterday's attack in #NYC. I am grateful to first responders for their heroic actions.,2017-11-01T12:22:23Z,806583915012046854
925699095150448641,https://www.twitter.com/tedlieu/statuses/925699095150448641,tedlieu,Twitter for Android,I can explain in 1 word why GOP is having so many problems with their tax plan: MATH. That's because 2+2 does not equal 7. #WednesdayWisdom https://twitter.com/thehill/status/925681592319774720 QT @thehill GOP forced to delay release of tax reform bill after failing to agree on details http://hill.cm/z1lGOQ1 http://pbs.twimg.com/media/DNiugGWWsAAukyC.jpg,2017-11-01T12:20:37Z,21059255
925699090813476865,https://www.twitter.com/HouseDemocrats/statuses/925699090813476865,HouseDemocrats,Twitter for iPhone,"Here we go again: @realDonaldTrump is sowing fear and division to peddle his anti-immigrant agenda. America deserves unity, not opportunism. https://twitter.com/realdonaldtrump/status/925688931823300609 QT @realDonaldTrump ""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends",2017-11-01T12:20:36Z,43963249
925698880116846593,https://www.twitter.com/BrendaLLawrence/statuses/925698880116846593,BrendaLLawrence,Twitter for iPhone,"“This is just the beginning. We want and need accountability,” Rep. Brenda Lawrence, D-Southfield, said. http://www.detroitnews.com/story/news/politics/2017/10/30/michigan-democrats-trump-mueller-probe/107177100/",2017-11-01T12:19:46Z,54300515
925698823325933568,https://www.twitter.com/RepLouBarletta/statuses/925698823325933568,RepLouBarletta,Twitter Web Client,"Rpts say terrorist entered US on ""Diversity Visa Lottery Program."" Folks, we need to get smarter about #Immigration. Raise Act-EVerify-Wall",2017-11-01T12:19:32Z,239871673
925698687526940673,https://www.twitter.com/VoteMarsha/statuses/925698687526940673,VoteMarsha,TweetDeck,RETWEET to thank all who sacrifice to support those who serve! http://pbs.twimg.com/media/DNi9-J_WAAExo6N.jpg,2017-11-01T12:19:00Z,63150856
925698534048976896,https://www.twitter.com/GStephanopoulos/statuses/924389059643850752,BrendaLLawrence,Twitter for iPhone,"RT @GStephanopoulos After major headlines surrounding sexual harassment allegations, #MeToo movement founder @TaranaBurke and @RepLawrence join @ThisWeekABC.",2017-11-01T12:18:23Z,54300515
925724418265047042,https://www.twitter.com/RepMattGaetz/statuses/925724418265047042,RepMattGaetz,Twitter Web Client,Any ‘pay-to-play’ connections between Clinton Foundation &amp; State Department must be investigated &amp; prosecuted. http://www.breitbart.com/big-government/2017/10/31/house-republican-applauds-john-kellys-call-for-a-special-counsel-on-uranium-one-deal/,2017-11-01T14:01:15Z,818948638890217473
925724333166743552,https://www.twitter.com/RepDonBeyer/statuses/925724333166743552,RepDonBeyer,Twitter Web Client,"Also there: Jeff Sessions, who later testified under oath that he was not aware of any Trump campaign communications with the Russian govt. https://twitter.com/Acosta/status/925711581882863618 QT @Acosta Trump didn't dismiss idea when foreign policy adviser suggested setting up Putin meeting http://www.cnn.com/2017/11/01/politics/trump-putin-meeting/index.html with @mkraju",2017-11-01T14:00:54Z,2962868158
925724277311197185,https://www.twitter.com/BarackObama/statuses/925710762894680064,USRepKCastor,Twitter for iPad,"RT @BarackObama Starting today, you can sign up for 2018 health coverage. Head on over to http://HealthCare.gov and find a plan that meets your needs. https://twitter.com/getuscovered/status/925709097076449280 QT @GetUSCovered Today’s the day! You can go to http://HealthCare.gov and sign up for health coverage. Need a pep talk first? @BarackObama has you covered. http://pbs.twimg.com/ext_tw_video_thumb/925707579811958785/pu/img/mfkdbsO-8MTXigKh.jpg https://video.twimg.com/ext_tw_video/925707579811958785/pu/vid/1280x720/KU33KKyh6i5W-Vi7.mp4",2017-11-01T14:00:41Z,1880674038
925724269564358661,https://www.twitter.com/senategopfloor/statuses/925724269564358661,senategopfloor,Twitter Web Client,"Following the use or yielding back of that time, the Senate will VOTE on confirmation of Exec. Cal. #369, the Larsen nomination.",2017-11-01T14:00:39Z,476209692
925724261980962817,https://www.twitter.com/DemCloakroom/statuses/925724261980962817,DemCloakroom,Twitter Web Client,Morning Hour has begun.  Members being recognized for 5 min each.,2017-11-01T14:00:37Z,2557507771
925724256683601921,https://www.twitter.com/RepTimRyan/statuses/925724256683601921,RepTimRyan,TweetDeck,IMPORTANT: Open Enrollment starts today! Find a plan that works for you and your family. Visit http://healthcare.gov to #GetCovered! http://pbs.twimg.com/tweet_video_thumb/DNjU65KX0AUxF4t.jpg https://video.twimg.com/tweet_video/DNjU65KX0AUxF4t.mp4,2017-11-01T14:00:36Z,13491312
925724236525826048,https://www.twitter.com/senategopfloor/statuses/925724236525826048,senategopfloor,Twitter Web Client,"At 11:30 a.m, the Senate will proceed with 30 minutes of debate equally divided on the Larsen nomination.",2017-11-01T14:00:31Z,476209692
925724219698286598,https://www.twitter.com/RepRaskin/statuses/925724219698286598,RepRaskin,Twitter for iPhone,I'll be talking about the Ryan-McConnell tax plan and corporate outsourcing on the House floor this morning. Watch: http://houselive.gov/MediaPlayer.php?view_id=23&event_id=299,2017-11-01T14:00:27Z,806906355214852096
925724214430138368,https://www.twitter.com/RepMarciaFudge/statuses/925724138140028929,edworkforcedems,Twitter Web Client,RT @RepMarciaFudge Open Enrollment begins today! Visit http://HealthCare.gov to find a health care plan that works best for you and your family. #GetCovered http://pbs.twimg.com/media/DNjLasHX4AEHRIl.jpg https://video.twimg.com/amplify_video/925569308566179841/vid/640x360/DDAQbWxb6cMVSJG2.mp4,2017-11-01T14:00:26Z,7004382
925724211028652032,https://www.twitter.com/RepSpeier/statuses/925724211028652032,RepSpeier,Twitter for iPhone,"@TheView And why it’s important for Congress to include sexual harassment training, fix complaint system designed to protect Members over survivors.",2017-11-01T14:00:25Z,24913074
925724194976956417,https://www.twitter.com/senategopfloor/statuses/925724194976956417,senategopfloor,Twitter Web Client,"The #Senate is in session. Following leader remarks, the Senate will resume consideration of Exec. Cal. #369, the Larsen nomination.",2017-11-01T14:00:21Z,476209692
